parallax,pmra,pmdec
44.85842360750871,152.75333123761044,73.97069463302151
42.14688307596458,-111.8854059055313,4.7704295936139305
17.462802355441433,45.03753893524567,-51.75494221644591
45.70235993959911,-52.051405529746155,55.85786508908719
31.573689676626028,-38.97003070117569,31.47883083373997
42.2976062065625,-47.39151393910953,71.61545760221858
45.84365199693973,-69.11926157438528,50.81374413455756
22.720138998874553,3.8817302355861596,83.9642172255468
14.40207698110707,-66.47600931288302,-42.818816924845436
19.117406501677667,21.636546062387104,105.39152525074606
27.08431154505025,-4.019048755930957,15.807968375391972
42.72059063689972,-19.11584374931278,166.02086981002122
44.429223330253734,-72.60509296332783,-55.13502544716543
10.278085221247629,-46.14170644546662,138.87710425321995
30.42989210310263,60.43129806606048,15.832862677011823
26.69644012595116,40.07337500995046,-52.11344028915587
18.88431241882921,-78.20441958388409,-38.71086672434573
14.794614693347313,7.94658443433807,-25.627784655545614
23.504606856145116,60.11096986974312,33.93327571215331
47.71638815650077,-133.55242248970973,41.82683904283997
22.928117280830207,43.4688153903948,-45.89600031508632
30.751624869734645,-53.00990071566773,-1.9483673808786273
38.12075835580711,45.64789348745275,171.3816286889491
24.54518409517176,-61.06073252340135,138.20345360805692
48.87128330883843,-144.39056805316153,34.90589357392257
48.497891797684446,-130.203395030653,3.040278253456023
20.071291833014566,3.8467957329105595,9.602506137460905
29.88994023569542,20.77780013771855,49.08143781843333
22.035132392670786,-72.34533000835269,-81.82340521587244
21.393619775098706,51.08739670218991,-20.59012299386761
11.475477894181312,-132.9216049815168,-133.48672591020716
34.382573359195874,-5.286383891785325,31.937849808422342
30.10716092915446,-96.88129598099653,51.77567517621928
12.059150049999573,-52.14688862417273,-38.65491698394992
21.14585856946446,3.791893705313121,125.91894106320262
46.33063543866615,-68.83306922271619,-98.0612530401873
19.582475626678896,-30.76444353838603,-117.14999041678561
15.795794883648924,80.50342473715524,17.956145484797762
29.57811041110252,-46.1513495618519,83.76786420897236
49.42601816442403,66.85536896521134,134.7142153166295
19.682210860460017,-90.37654837260945,-36.710741029515205
36.885421896235144,42.384334233222624,86.29446667450365
40.4647846131487,115.32548965263203,-3.080677560056577
19.50550175969599,-197.73156001018316,-13.81018399526557
39.12865394447438,-63.751620437638145,70.69279499893379
24.711325308770128,46.1657701744432,52.18583027307357
35.29223322374318,-16.243630883439415,-126.11137255873996
35.34118843043579,29.691669869704707,118.12322797807167
31.43098736299034,-48.31881493726564,110.40730833179612
13.611590802176332,6.927182997831993,-50.045016120762355
43.41209982356952,-12.454178831366358,31.664282674992723
22.83120259886943,93.42256493278458,39.522414902619104
17.46074041599417,20.35366746409705,20.85390126591257
11.631005662190557,27.008212966016174,-44.02441230763361
33.63571772752967,-32.95015728979739,-53.72986943504412
37.1025744736913,-39.00849792579948,-2.044325679315622
10.663513157114245,-34.60465502556967,93.81832154074917
30.48372233197124,31.55617139026375,43.48801236755459
19.059831007917516,-33.67875846562104,-29.649146566888476
35.806911616377995,23.181988551713033,61.73589685186758
16.97465716019966,166.03206389163512,-227.88340965040604
37.63750952409864,69.68997627453538,91.90125602976828
25.469413852021496,-26.08188257342729,-139.17710230224796
47.46919954946938,96.09711377311558,-28.995275312250573
15.50083776583973,-32.646029841724115,-89.57359157009151
23.642654042010342,-163.0499628142283,-103.57451805767246
14.538940849623563,-80.64690487339233,92.86614299028156
46.98774473114251,-149.66335368206845,-37.41609610495131
45.09357413523924,-28.12107872330469,27.720310538457262
20.317665108606224,1.4734703351641358,-3.7536463103347257
36.39936184136716,134.1149849820226,38.16326617784972
42.688888008048636,26.154189901133012,6.145751284820429
32.2080324639785,-17.52804230470914,-102.63937793508558
31.18602313424026,66.35244649467913,79.7013455557712
19.67409163601807,-176.8908247206308,-39.500526652905
13.72411071223597,18.849164648685274,-124.52655189278008
45.88863031813307,61.66921551095734,-34.249212877273
46.016722286533216,-118.28689966238733,120.06078325074486
35.32405829093072,91.50032345655433,68.01773936907944
23.561191641948028,27.07971259955313,-27.892170752628736
23.968382984506434,-33.2230331120641,-27.940616345474304
39.038227154809576,50.62254928850279,-25.73080409739061
45.884410398103086,181.65542862435166,166.13983868486727
45.48345697060469,14.549300404679613,30.55483617852427
41.19502183430495,19.857646904026886,34.40333177528557
35.68126584617151,-36.74887196321953,82.42267632254737
13.365598599801952,-67.98754955718334,19.10313272212108
16.465148563784552,66.42686532353964,-20.72337166565625
45.94216754108317,-68.48670607270938,-15.70798792679826
34.2571623863836,5.725298977551398,-5.728100753125116
10.367882064665185,-38.212595741209334,-2.977778920787327
14.058861714641285,38.31838605971135,58.210363490958386
36.54007076432223,26.692968422955865,4.155670864583954
10.202463353848747,83.00319554063194,58.61120617724634
16.432322056699945,-40.80131190837976,-6.457326408686585
31.949351574663446,-21.589994823469702,6.290815225287247
37.67580790770773,-78.30109726258459,-159.85605476256862
36.07845038010402,-35.54346080608893,73.30621397619852
18.970772378422392,30.184039443588176,27.719078071839416
38.48716885390144,60.55908933162815,79.84080878877218
19.489963499872005,-73.77322593421003,-231.70043025549515
23.01598792637071,69.56847360845282,167.0699763824582
39.85965620472096,108.45102870439607,-11.1671702524139
35.98531596188859,33.07479225789607,88.65462533900131
43.96893641976712,150.14366500464527,-83.19247417004247
36.30451569201374,-61.90313592828584,49.02191240500557
32.73234413341886,-99.57237626491336,-84.2732450538925
13.746990713123699,-142.2976199123423,-49.90151685566441
24.70863212237734,119.68354491913465,153.1225083093429
20.608094707269018,52.34925250832462,-15.254592061067726
19.75958573516334,-4.446773672836406,17.39462985437783
48.920422190097824,22.39749010558562,69.60541845510033
25.723908986670416,-90.03912378387012,39.654551037808375
45.681862207084535,195.6601583693461,12.033512411486115
35.245545039890516,10.3376945580182,29.196880197298036
41.79245214166593,8.751583568391432,192.273246819062
30.105483724207684,58.061329911895356,-4.609503762686831
33.07615538505436,38.48073853893706,16.0879237371974
29.700707752754557,17.91072194233051,84.05235168060896
17.80971951192178,-63.23795643562495,88.44207463663871
38.89808461046022,37.71746857087966,94.96242444483042
21.23089449763423,150.5619597180027,51.09841776233477
10.972638657258154,107.63360369239821,-91.44039301843868
35.81889183628671,127.45493013115177,130.67452258408767
17.084427176281956,-40.897254114494814,-91.70763144149504
47.61834337411657,-79.16838562068646,24.21083721912266
48.157143080103495,-10.062953607971853,-60.34206800154863
46.59457560881794,4.4579929830955685,-5.131067727439404
24.806348010217775,87.53532147767588,26.30099282427843
10.618264661154697,-135.39717037718555,25.708577236021846
47.132742503509014,122.3640255568491,33.75366033882278
27.127365932692573,-12.640631886319154,129.09690152469176
48.666192761746785,-34.150485595793604,36.282744121118384
48.54479908357011,-80.9683500208134,-19.532530823251896
44.120378218694405,-132.38853374926154,77.12697346306858
21.77795568278343,65.85364671695316,95.15763911397124
25.403909144077012,5.865437375072311,-98.2086252109594
44.045466860674274,-103.19687197928431,47.79200558798864
22.676880206251106,-103.60630176508928,56.093819384871864
16.7797098674437,-26.86277594321026,-23.805080268799355
32.27205049833401,133.52172202315143,110.05654506492957
47.44619096643124,-20.767308109088383,-12.004446962602138
37.84119186699892,-120.25143624944849,10.04611627772338
32.8024468035746,-19.659445126875546,-13.845745942709568
13.88705975083074,-21.817885579813638,1.2463238065174027
34.60028906796679,-215.75093143532573,-87.70200695161614
49.60215400417053,-4.343589321424977,-115.20407060754354
15.60336060946096,-18.474762416694237,127.56040505799777
30.73318609454947,55.69650918507347,-67.75690786546622
45.094922877118215,147.91648759562761,-79.31138795650457
39.63074471016817,90.12520236382059,-172.27120908829718
37.88062963981072,-21.511095244386446,-51.11693981516018
38.09936335948437,-88.52207269933362,-105.84718347259987
24.379646048790207,205.86878425998884,131.36121281090954
21.743673770579733,4.73747472115906,80.78536714741074
42.374446219140545,1.1143433530356963,-55.052027614217906
42.404535787167234,-1.9300069688002621,180.1948644275447
44.68289274320415,15.846780861428396,78.54123895932754
46.529622102258855,-11.548832953915397,-25.986510680689797
30.453695954437514,-45.892960550418906,-199.95245718988585
30.060651787487984,-43.74871529923137,183.27540580725935
41.931807158671006,-2.620261617279871,-111.16579734108768
35.99855723111061,-43.473981690701194,-131.63189975655135
38.07867509030814,-57.02766261417315,81.80563456077122
41.83170677744404,8.514418215351746,195.18019250714184
45.60021367270265,-20.398177393668423,110.74182548084146
23.51980627406143,120.31943908661509,45.11272960418877
25.02331810559776,-212.07758467144095,47.580347333222875
13.75927759363476,87.32054815379695,68.27324470242462
33.13120563984696,99.68681539981033,60.71428718294121
11.437690951869683,-165.87121859265196,22.495313917550064
28.623920725298404,-27.4150075264279,8.336088316150086
31.705785388303063,-29.715269279663318,-5.007450231961793
21.461650085131375,-112.6009355774257,-60.3171671093341
33.63333042276043,-62.225335007270026,-22.454006149341925
11.220009997561977,-88.8460676372663,-135.43654513563084
11.493927549968577,140.18163547388983,-7.867170143579991
42.904022426386334,74.85427145179689,-79.08728857207339
24.407625656450517,101.7244075995327,-88.28714537726168
15.08242050607539,57.73376512345881,14.391532092278275
30.889730402192175,-90.32414169737834,111.36018290756795
40.799742123944434,-41.96162130238189,73.46532848018504
18.632841099873726,39.14996489823344,-125.64004828985416
34.915619032760006,-97.77022471135564,-79.170250925627
13.41389859975072,57.03987441379105,75.26169503905727
12.067268846744309,-19.226031852650802,-78.59899148306476
31.25418526272592,-29.985664603967802,-17.97065199976197
31.62540486440426,56.87679745627932,44.004167921964154
35.497196059928264,35.54106491888318,-77.46755638909082
39.04365334890646,-28.877293265526394,8.430040491676792
49.03408317850138,92.74638426913984,-106.72203959345636
30.65201393204781,-86.48506620799179,-48.1094115160971
22.918258917649837,49.2748485555411,25.582554731402958
41.80744779074814,47.4481006374707,-127.43949868253354
20.83329005048297,-24.76371514511922,35.237979036831916
27.558856828225444,26.090641779369438,-1.5710239141344973
13.138255253690637,-100.08908611082424,44.19919635337182
11.014029736618301,73.92216153655208,17.913130725172913
48.505936587117006,-14.792170915439122,109.13123439790753
43.439204820488236,-41.81784164152316,10.017960211832582
37.83896824374792,83.92073806695115,-34.35244329002024
26.358117776570793,-56.34749524342074,9.783800242582702
16.93177280283383,-112.67690370908477,43.463842322911034
16.257481706843443,-124.5303338819123,3.9088056260563464
20.009715926583812,48.48079610765117,3.247335296310591
31.969066588244818,-102.43434819970264,-56.159335024540425
38.583836908002496,140.38353455874918,-53.03207340407585
36.40789506870925,-166.55435263069776,-112.20842174397548
21.197355877837715,135.71650946320307,139.96613945495514
48.19461122652776,16.881397376209474,-99.50905883130281
39.51587666783074,-7.737048949631391,-55.432415823672585
32.17416210045603,-43.593526944715975,-57.47258124553579
34.46882984937409,31.93088914816567,71.5939501555553
26.784002497111597,-3.010776193987869,-23.595974263362223
19.909239580046297,88.26415056132171,99.81936581389871
24.238907146050465,9.138211892963172,-53.87924993950948
40.31384441857476,12.024140916950207,22.319532977904156
10.575739545190235,-29.08897697710847,-66.82776426078058
14.64290562027665,-4.555649897685397,171.61193022187106
11.84010568087011,24.624141511364734,-95.00787352236102
11.629152092758805,-136.81347141253005,24.785656818162202
44.21842336044029,-107.85483376845704,50.70215047456788
38.146314375200944,59.4611275218172,33.10392779611986
28.96695316349301,13.669235050235349,-14.823012710216663
13.91336642604006,-14.718666908214331,-10.385655978674093
29.664635004673293,1.4747146452314528,3.5049177583287676
28.938870831222626,27.806536428933683,-11.76016013027909
16.928074796400608,-43.18077442474892,77.11032934359278
27.35406596951892,-62.264378032185014,176.8418401273081
25.94018937589494,15.667620407814525,-44.59934280062669
34.63400392208866,-78.26982220920256,-109.58423836632622
35.40374603470575,32.66022045715775,-7.062563868100385
11.81216039088178,-136.20668833902724,206.37674701234548
24.98450458505885,82.3324509860515,-64.29396543757846
35.03439662856945,37.807798593043444,131.1293444355254
30.125450343203507,20.482378745110054,134.21606512611527
44.25959364753289,78.61527871564111,-44.287059336639565
36.347745264757805,133.23795555700613,45.51864633482203
16.517377083257188,81.14960520145044,130.27172985028304
12.822749896017193,-147.26993850653162,-30.330219278998968
35.69677112825262,-102.36615733885613,-16.28642880818894
11.060452421664873,-49.985486215654305,-46.5344731158915
33.43102325093853,2.087284016866703,-81.18053845542934
47.6092096569983,41.41272163752984,-51.94220360528057
33.01896711503516,-58.059505052277245,-97.91522134098052
25.526797048260875,14.941341158166265,2.7266774607380855
35.73152873769413,-60.430634588265804,-61.59785848469134
28.330115619660667,-48.92142423935586,18.702872943259816
31.8246715726374,-112.53288774785779,-124.47165169629018
47.658592351061,-73.85865968887234,26.470418577156565
25.44410551203097,-108.13476844930669,66.68231692871397
48.44762255295657,-78.06986023818662,-159.49885140571644
46.21402567824255,84.29134372862717,29.92452558780577
17.831645391571858,-75.95191110655544,98.21351939786338
12.774452035006618,210.59056518699126,-96.77128149529644
14.031120055097066,39.46543207047114,133.80579094701628
10.72887302606199,14.786889895589912,33.52152074928362
13.777718430237137,-68.66862241449708,-56.40094846067271
37.320270936654275,56.02479035271931,-4.461526212616481
12.847545938409159,-46.05102609902191,44.66615300173779
22.75902521175045,9.760785171628916,6.0804313129929195
43.79501243877818,204.80676306150357,43.100479395709534
10.930877429433036,-7.68479197797199,-73.6538874463493
42.578739303557434,91.94186610285406,13.54886592288624
21.274190990936,-56.25411401007099,-113.09715975239841
14.72659310486625,-2.799079239756936,-8.898084907896026
37.86948661456603,141.6640508508408,-72.31261131718318
35.157713871195355,-50.157364623021394,-58.84239540718133
45.09888054108212,144.9958846397543,98.887454016835
39.40284175215543,56.62015483643803,87.30480964754152
42.13923721539394,-44.99734207154141,48.73104967257416
21.281382902852258,50.592619124441676,-87.38502117380632
17.097581751188912,77.80435597013839,-25.312675975584153
40.024590065634335,49.744796977375714,97.04781599833467
42.27338957069056,-125.61797759123651,11.33735309119238
49.620205680026935,-58.17097406598948,185.54636319853554
26.50470707645706,-19.80149084412038,31.46542715154975
24.880723431711328,-5.954674328003703,15.363929319202526
41.05651842967987,49.65376780405424,-24.72931713620011
23.632141610120712,14.216080074660306,10.683272382582585
47.23029302414259,-106.8275486968081,-12.197586910443512
44.336510073720476,30.415828080477056,56.64869413508724
27.159761095000732,48.84685962270585,76.53618534356673
40.03484271165989,44.783235834483186,-62.87915684063596
40.18171496338729,86.46245804436974,-106.49863628462225
14.124954753437304,66.71377236391233,-146.89642984826372
46.102116267182666,36.73440633827494,40.639306153003496
30.210094897914285,-5.613256916691762,-88.26932849390988
43.058298644309666,-132.8768746812793,-172.23124743619863
22.801984041224472,34.369457530606866,31.086288362477127
45.82092913984802,16.615014973048893,199.43996139462325
25.568067149366524,21.726306975629875,-0.4856729231914659
10.433506059211934,-102.13988606562475,67.07926195613135
46.21527905677055,-86.48452323266099,6.546348683805201
13.651467071445342,84.25222826663229,-7.911172255291413
22.772545503616595,-3.164412308532403,73.52611863902149
48.0024786820322,54.52005578980995,-23.221963535092108
48.024285877502244,2.2654700904368936,21.391385125752237
32.93751552493144,2.380491159659615,25.73582449568109
35.27348848679197,75.06270447807981,-53.4472362914439
27.93782087913279,-41.28357825738991,79.36338796292182
21.728430867922583,7.689662155278669,-13.996780535632691
23.14658181479664,-36.982023096403395,-60.45961275942758
36.900738243081534,-34.75969819458525,42.92078748563228
40.0949811775072,-24.73376987749115,-71.87743854328298
41.66316174903394,17.770701730697027,2.2544925895302597
41.584725711782156,-38.29988973307819,-0.7295197315362835
13.648244121947615,100.46049004588167,86.87164526652624
29.776812188103257,-71.56858417756031,37.975858630396225
12.302350400665771,-14.949731532908723,-2.0021566996115134
31.98115529294942,-35.17848466193399,65.42130393602297
27.66122005493508,115.75823074829863,111.21660392138507
45.50816731033199,15.72438212092597,44.624824508148976
24.036600502083147,82.54756315749079,0.8282095874704486
14.682680657104235,-118.84482984295775,-104.94689858801277
15.719667282113434,21.364021269540707,-85.2090930460298
40.46042526869889,71.17046364987496,-24.41797634837341
34.728722532650444,6.582719142033935,-48.76097617274265
14.04490704491161,85.2384300052281,-14.957704238835682
13.364272244599897,-41.383076008029775,4.531993991768573
38.0387652583648,112.74779521484639,42.37542034853846
12.910520254567741,183.91184988954,-5.639902244727297
42.87440237161425,-29.027084835172726,38.920131506096155
38.24968908625985,-35.640201712061746,5.157953184809619
13.25395122567599,116.27075816941607,-158.0373253083097
13.393508563407677,126.36577165845699,-75.14683150550034
49.465583140047016,-41.82880217226146,-11.527004457729237
24.970831830244812,-33.61494536766858,-96.7755794272886
24.825685882675636,-22.542768708840576,47.99429839969636
42.5119826903001,-107.55604088274217,122.46006658749579
47.88994309535435,-73.49215571873586,97.50094813578534
49.44004255291483,-80.33126134016543,-17.07542967441664
40.13512741035767,-61.42380520833028,119.25809094799617
25.05038342123663,-2.7747909909424946,11.893396576168925
13.34002866794675,18.73717860292166,-26.966877689443148
41.08587663709747,124.04003942512615,-49.07221308327518
32.3361699894322,-79.86832325910328,-24.19757491905027
26.968880369879052,78.7457918781267,-31.0541454832983
46.25417540378944,-17.119107538040716,13.633297790039016
14.447899292246053,-3.957096772194636,12.845918483989166
29.705004171634364,53.9855593733283,0.24368161227315754
10.454145790696764,-89.81776172498388,34.955053579707986
28.74642567976505,30.592779694724047,95.2517019829073
12.252131027273494,13.316176657044487,75.9643308353059
14.752716650722878,39.39610112065193,-118.79183747599228
14.701049871084194,23.133491512625447,-204.3136907921564
35.968412084642544,196.42401119287155,74.7455928991419
39.84179517061693,-51.019198740105274,-109.35029587323369
33.334750603886384,-42.47975640014541,-17.981232151414684
48.486901938981674,-49.85124211398115,-93.60904208474876
24.994823180948163,-44.438169532820375,-144.1584350064016
21.42848345127443,-50.990970184521416,43.317018256383044
44.74396512757841,95.12132248860414,60.73241282421175
18.943833540778105,113.64033983918839,-46.12083205813755
48.52890157762445,-45.6597034999581,-207.28338337159278
10.486178987592654,-66.5884458483383,-43.69955586019862
48.79515306830556,37.713244510912325,31.34432043220372
11.726396478023045,-44.1778435424777,-118.3129255019303
45.645724547922846,50.63454542044086,14.668793582332452
31.108044363451995,16.233841668103977,-1.2247879338396446
49.718591844772014,-121.25952919977856,46.34331996808707
12.951862589415954,123.80041610640492,9.56642947313226
32.15417137605283,143.67021384764175,-77.84551527052444
48.77210142476396,-49.0230952387509,95.72572013315931
30.923913766805953,-31.01612479487873,-12.682365842157601
35.1759455254105,22.869231257992396,-2.1843631607945486
37.829947559384685,26.756543198962,-74.66143672585568
28.18164259071093,52.68354181382644,-35.462580095320824
35.10232320336254,160.81636310130796,-70.78421712215207
33.372572476924006,-14.155778199523951,-13.835684793873838
46.04632041963956,-63.8637795630763,136.93667841138748
11.817855213658316,-110.34553824116217,-109.75209143450851
21.238527583689212,-58.474403195353524,-129.08491183013928
48.01645936306235,-2.6501578299037676,117.69362619948868
45.61055135563665,143.56462908142302,-16.74589417214929
28.22627011142852,-41.408903922893714,-53.52581909279333
34.80530391206147,17.90303613111188,83.19237499168611
21.095247319245306,-1.313831685820166,-48.44924317894913
17.52484638895045,95.07146187584672,146.0807770837549
28.547936197599284,202.15459406988973,54.23406970714153
24.134089121042113,-42.46950183362565,-39.03291265165621
33.34624447403488,-39.15515540145777,172.58465706124028
13.109385478599393,83.53287016552576,-48.457193840267074
48.97579230664666,54.55131917010491,59.367629760744556
49.44842977918412,147.7365860588827,23.943406432519353
